nohup: ignoring input
/home/ljb/miniconda3/envs/myenv/lib/python3.12/site-packages/torch/nn/functional.py:5849: UserWarning: Support for mismatched key_padding_mask and attn_mask is deprecated. Use same type for both instead.
  warnings.warn(
Epoch 1 Step 100: loss=9.1734, tf_ratio=1.000
Epoch 12 Step 71700: loss=4.8319, tf_ratio=1.000
Epoch 12 Step 71800: loss=4.2420, tf_ratio=1.000
Epoch 12 Step 71900: loss=4.9920, tf_ratio=1.000
Epoch 12 Step 72000: loss=5.2257, tf_ratio=1.000
Epoch 12 Step 72100: loss=5.0949, tf_ratio=1.000
Epoch 12 Step 72200: loss=4.5145, tf_ratio=1.000
Epoch 12 Step 72300: loss=4.8216, tf_ratio=1.000
Epoch 12 Step 72400: loss=4.9701, tf_ratio=1.000
Epoch 12 Step 72500: loss=5.1926, tf_ratio=1.000
Epoch 12 Step 72600: loss=5.2192, tf_ratio=1.000
Epoch 12 Step 72700: loss=4.8881, tf_ratio=1.000
Epoch 12 Step 72800: loss=4.9366, tf_ratio=1.000
Epoch 12 Step 72900: loss=4.6901, tf_ratio=1.000
Epoch 12 Step 73000: loss=4.9422, tf_ratio=1.000
Epoch 12 Step 73100: loss=4.7206, tf_ratio=1.000
Epoch 12 Step 73200: loss=4.9993, tf_ratio=1.000
Epoch 12 Step 73300: loss=4.7944, tf_ratio=1.000
Epoch 12 Step 73400: loss=4.9920, tf_ratio=1.000
Epoch 12 Step 73500: loss=4.8371, tf_ratio=1.000
Epoch 12 Step 73600: loss=5.0946, tf_ratio=1.000
Epoch 12 Step 73700: loss=5.2711, tf_ratio=1.000
Epoch 12 Step 73800: loss=4.7232, tf_ratio=1.000
Epoch 12 Step 73900: loss=4.9123, tf_ratio=1.000
Epoch 12 Step 74000: loss=4.4250, tf_ratio=1.000
Epoch 12 Step 74100: loss=5.1286, tf_ratio=1.000
[transformer] multilingual Epoch 12/30: train_loss=4.8594, val_loss=7.4351
Epoch 13 Step 100: loss=4.2946, tf_ratio=1.000
Epoch 13 Step 200: loss=4.8008, tf_ratio=1.000
Epoch 13 Step 300: loss=5.6006, tf_ratio=1.000
Epoch 13 Step 400: loss=5.1097, tf_ratio=1.000
Epoch 13 Step 500: loss=4.9525, tf_ratio=1.000
Epoch 13 Step 600: loss=4.7747, tf_ratio=1.000
Epoch 13 Step 700: loss=4.4455, tf_ratio=1.000
Epoch 13 Step 800: loss=5.3180, tf_ratio=1.000
Epoch 13 Step 900: loss=5.1584, tf_ratio=1.000
Epoch 13 Step 1000: loss=4.8143, tf_ratio=1.000
Epoch 13 Step 1100: loss=4.8486, tf_ratio=1.000
Epoch 13 Step 1200: loss=4.7098, tf_ratio=1.000
Epoch 13 Step 1300: loss=5.0636, tf_ratio=1.000
Epoch 13 Step 1400: loss=4.7851, tf_ratio=1.000
Epoch 13 Step 1500: loss=5.1356, tf_ratio=1.000
Epoch 13 Step 1600: loss=4.8323, tf_ratio=1.000
Epoch 13 Step 1700: loss=4.4367, tf_ratio=1.000
Epoch 13 Step 1800: loss=4.8495, tf_ratio=1.000
Epoch 13 Step 1900: loss=4.8855, tf_ratio=1.000
Epoch 13 Step 2000: loss=4.6942, tf_ratio=1.000
Epoch 13 Step 2100: loss=4.7876, tf_ratio=1.000
Epoch 13 Step 2200: loss=5.0232, tf_ratio=1.000
Epoch 13 Step 2300: loss=4.8788, tf_ratio=1.000
Epoch 13 Step 2400: loss=5.2672, tf_ratio=1.000
Epoch 13 Step 2500: loss=4.5866, tf_ratio=1.000
Epoch 13 Step 2600: loss=4.8920, tf_ratio=1.000
Epoch 13 Step 2700: loss=4.7447, tf_ratio=1.000
Epoch 13 Step 2800: loss=5.0515, tf_ratio=1.000
Epoch 13 Step 2900: loss=5.1713, tf_ratio=1.000
Epoch 13 Step 3000: loss=5.2092, tf_ratio=1.000
Epoch 13 Step 3100: loss=5.2831, tf_ratio=1.000
Epoch 13 Step 3200: loss=4.6748, tf_ratio=1.000
Epoch 13 Step 3300: loss=5.0617, tf_ratio=1.000
Epoch 13 Step 3400: loss=5.0534, tf_ratio=1.000
Epoch 13 Step 3500: loss=5.2489, tf_ratio=1.000
Epoch 13 Step 3600: loss=4.5804, tf_ratio=1.000
Epoch 13 Step 3700: loss=5.0419, tf_ratio=1.000
Epoch 13 Step 3800: loss=4.7077, tf_ratio=1.000
Epoch 13 Step 3900: loss=4.8690, tf_ratio=1.000
Epoch 13 Step 4000: loss=4.6437, tf_ratio=1.000
Epoch 13 Step 4100: loss=4.7851, tf_ratio=1.000
Epoch 13 Step 4200: loss=4.9062, tf_ratio=1.000
Epoch 13 Step 4300: loss=4.3869, tf_ratio=1.000
Epoch 13 Step 4400: loss=4.8851, tf_ratio=1.000
Epoch 13 Step 4500: loss=5.2736, tf_ratio=1.000
Epoch 13 Step 4600: loss=4.8291, tf_ratio=1.000
Epoch 13 Step 4700: loss=4.9431, tf_ratio=1.000
Epoch 13 Step 4800: loss=4.7246, tf_ratio=1.000
Epoch 13 Step 4900: loss=4.9021, tf_ratio=1.000
Epoch 13 Step 5000: loss=5.0019, tf_ratio=1.000
Epoch 13 Step 5100: loss=4.9066, tf_ratio=1.000
Epoch 13 Step 5200: loss=5.1029, tf_ratio=1.000
Epoch 13 Step 5300: loss=4.6214, tf_ratio=1.000
Epoch 13 Step 5400: loss=4.7206, tf_ratio=1.000
Epoch 13 Step 5500: loss=5.1167, tf_ratio=1.000
Epoch 13 Step 5600: loss=4.7913, tf_ratio=1.000
Epoch 13 Step 5700: loss=4.0230, tf_ratio=1.000
Epoch 13 Step 5800: loss=5.0399, tf_ratio=1.000
Epoch 13 Step 5900: loss=5.2439, tf_ratio=1.000
Epoch 13 Step 6000: loss=4.9124, tf_ratio=1.000
Epoch 13 Step 6100: loss=4.5575, tf_ratio=1.000
Epoch 13 Step 6200: loss=4.6465, tf_ratio=1.000
Epoch 13 Step 6300: loss=4.9215, tf_ratio=1.000
Epoch 13 Step 6400: loss=5.0473, tf_ratio=1.000
Epoch 13 Step 6500: loss=4.9067, tf_ratio=1.000
Epoch 13 Step 6600: loss=4.5691, tf_ratio=1.000
Epoch 13 Step 6700: loss=4.4703, tf_ratio=1.000
Epoch 13 Step 6800: loss=4.7425, tf_ratio=1.000
Epoch 13 Step 6900: loss=4.8196, tf_ratio=1.000
Epoch 13 Step 7000: loss=4.7972, tf_ratio=1.000
Epoch 13 Step 7100: loss=4.5948, tf_ratio=1.000
Epoch 13 Step 7200: loss=4.8148, tf_ratio=1.000
Epoch 13 Step 7300: loss=4.6934, tf_ratio=1.000
Epoch 13 Step 7400: loss=4.7777, tf_ratio=1.000
Epoch 13 Step 7500: loss=4.7473, tf_ratio=1.000
Epoch 13 Step 7600: loss=5.1117, tf_ratio=1.000
Epoch 13 Step 7700: loss=4.5872, tf_ratio=1.000
Epoch 13 Step 7800: loss=4.5691, tf_ratio=1.000
Epoch 13 Step 7900: loss=5.0475, tf_ratio=1.000
Epoch 13 Step 8000: loss=5.2535, tf_ratio=1.000
Epoch 13 Step 8100: loss=4.1186, tf_ratio=1.000
Epoch 13 Step 8200: loss=4.9670, tf_ratio=1.000
Epoch 13 Step 8300: loss=4.9591, tf_ratio=1.000
Epoch 13 Step 8400: loss=4.7770, tf_ratio=1.000
Epoch 13 Step 8500: loss=5.2620, tf_ratio=1.000
Epoch 13 Step 8600: loss=4.2252, tf_ratio=1.000
Epoch 13 Step 8700: loss=5.0904, tf_ratio=1.000
Epoch 13 Step 8800: loss=5.0951, tf_ratio=1.000
Epoch 13 Step 8900: loss=5.0055, tf_ratio=1.000
Epoch 13 Step 9000: loss=5.0619, tf_ratio=1.000
Epoch 13 Step 9100: loss=4.8569, tf_ratio=1.000
Epoch 13 Step 9200: loss=4.6703, tf_ratio=1.000
Epoch 13 Step 9300: loss=5.1832, tf_ratio=1.000
Epoch 13 Step 9400: loss=4.9002, tf_ratio=1.000
Epoch 13 Step 9500: loss=5.0772, tf_ratio=1.000
Epoch 13 Step 9600: loss=4.8597, tf_ratio=1.000
Epoch 13 Step 9700: loss=4.8053, tf_ratio=1.000
Epoch 13 Step 9800: loss=4.8111, tf_ratio=1.000
Epoch 13 Step 9900: loss=5.2176, tf_ratio=1.000
Epoch 13 Step 10000: loss=4.5825, tf_ratio=1.000
Epoch 13 Step 10100: loss=4.9876, tf_ratio=1.000
Epoch 13 Step 10200: loss=4.6883, tf_ratio=1.000
Epoch 13 Step 10300: loss=4.9329, tf_ratio=1.000
Epoch 13 Step 10400: loss=4.8923, tf_ratio=1.000
Epoch 13 Step 10500: loss=4.7696, tf_ratio=1.000
Epoch 13 Step 10600: loss=4.4850, tf_ratio=1.000
Epoch 13 Step 10700: loss=5.0873, tf_ratio=1.000
Epoch 13 Step 10800: loss=4.9395, tf_ratio=1.000
Epoch 13 Step 10900: loss=5.0314, tf_ratio=1.000
Epoch 13 Step 11000: loss=4.9447, tf_ratio=1.000
Epoch 13 Step 11100: loss=4.5538, tf_ratio=1.000
Epoch 13 Step 11200: loss=4.8191, tf_ratio=1.000
Epoch 13 Step 11300: loss=4.7123, tf_ratio=1.000
Epoch 13 Step 11400: loss=4.5497, tf_ratio=1.000
Epoch 13 Step 11500: loss=5.1528, tf_ratio=1.000
Epoch 13 Step 11600: loss=4.6880, tf_ratio=1.000
Epoch 13 Step 11700: loss=5.1535, tf_ratio=1.000
Epoch 13 Step 11800: loss=4.9324, tf_ratio=1.000
Epoch 13 Step 11900: loss=4.9448, tf_ratio=1.000
Epoch 13 Step 12000: loss=4.9076, tf_ratio=1.000
Epoch 13 Step 12100: loss=5.6896, tf_ratio=1.000
Epoch 13 Step 12200: loss=4.6612, tf_ratio=1.000
Epoch 13 Step 12300: loss=4.6542, tf_ratio=1.000
Epoch 13 Step 12400: loss=5.0245, tf_ratio=1.000
Epoch 13 Step 12500: loss=4.7954, tf_ratio=1.000
Epoch 13 Step 12600: loss=5.0112, tf_ratio=1.000
Epoch 13 Step 12700: loss=4.4830, tf_ratio=1.000
Epoch 13 Step 12800: loss=4.1814, tf_ratio=1.000
Epoch 13 Step 12900: loss=4.9328, tf_ratio=1.000
Epoch 13 Step 13000: loss=4.6404, tf_ratio=1.000
Epoch 13 Step 13100: loss=4.8314, tf_ratio=1.000
Epoch 13 Step 13200: loss=4.9942, tf_ratio=1.000
Epoch 13 Step 13300: loss=4.6744, tf_ratio=1.000
Epoch 13 Step 13400: loss=4.7265, tf_ratio=1.000
Epoch 13 Step 13500: loss=4.9464, tf_ratio=1.000
Epoch 13 Step 13600: loss=4.7020, tf_ratio=1.000
Epoch 13 Step 13700: loss=4.3040, tf_ratio=1.000
Epoch 13 Step 13800: loss=4.6093, tf_ratio=1.000
Epoch 13 Step 13900: loss=4.8261, tf_ratio=1.000
Epoch 13 Step 14000: loss=5.1435, tf_ratio=1.000
Epoch 13 Step 14100: loss=5.5573, tf_ratio=1.000
Epoch 13 Step 14200: loss=4.9558, tf_ratio=1.000
Epoch 13 Step 14300: loss=5.0509, tf_ratio=1.000
Epoch 13 Step 14400: loss=4.5393, tf_ratio=1.000
Epoch 13 Step 14500: loss=4.8947, tf_ratio=1.000
Epoch 13 Step 14600: loss=4.7610, tf_ratio=1.000
Epoch 13 Step 14700: loss=4.9854, tf_ratio=1.000
Epoch 13 Step 14800: loss=4.8417, tf_ratio=1.000
Epoch 13 Step 14900: loss=5.1504, tf_ratio=1.000
Epoch 13 Step 15000: loss=5.1450, tf_ratio=1.000
Epoch 13 Step 15100: loss=5.1481, tf_ratio=1.000
Epoch 13 Step 15200: loss=4.9270, tf_ratio=1.000
Epoch 13 Step 15300: loss=4.7313, tf_ratio=1.000
Epoch 13 Step 15400: loss=4.5714, tf_ratio=1.000
Epoch 13 Step 15500: loss=5.0821, tf_ratio=1.000
Epoch 13 Step 15600: loss=4.7275, tf_ratio=1.000
Epoch 13 Step 15700: loss=4.6558, tf_ratio=1.000
Epoch 13 Step 15800: loss=4.7611, tf_ratio=1.000
Epoch 13 Step 15900: loss=4.3514, tf_ratio=1.000
Epoch 13 Step 16000: loss=4.7270, tf_ratio=1.000
Epoch 13 Step 16100: loss=5.0443, tf_ratio=1.000
Epoch 13 Step 16200: loss=4.7687, tf_ratio=1.000
Epoch 13 Step 16300: loss=4.6231, tf_ratio=1.000
Epoch 13 Step 16400: loss=4.2446, tf_ratio=1.000
Epoch 13 Step 16500: loss=4.6263, tf_ratio=1.000
Epoch 13 Step 16600: loss=4.7602, tf_ratio=1.000
Epoch 13 Step 16700: loss=5.1978, tf_ratio=1.000
Epoch 13 Step 16800: loss=4.8901, tf_ratio=1.000
Epoch 13 Step 16900: loss=4.7615, tf_ratio=1.000
Epoch 13 Step 17000: loss=4.6902, tf_ratio=1.000
Epoch 13 Step 17100: loss=5.2238, tf_ratio=1.000
Epoch 13 Step 17200: loss=4.7003, tf_ratio=1.000
Epoch 13 Step 17300: loss=4.5828, tf_ratio=1.000
Epoch 13 Step 17400: loss=4.7409, tf_ratio=1.000
Epoch 13 Step 17500: loss=4.5359, tf_ratio=1.000
Epoch 13 Step 17600: loss=4.4385, tf_ratio=1.000
Epoch 13 Step 17700: loss=5.0169, tf_ratio=1.000
Epoch 13 Step 17800: loss=5.0080, tf_ratio=1.000
Epoch 13 Step 17900: loss=4.9362, tf_ratio=1.000
Epoch 13 Step 18000: loss=4.6164, tf_ratio=1.000
Epoch 13 Step 18100: loss=5.2261, tf_ratio=1.000
Epoch 13 Step 18200: loss=5.1494, tf_ratio=1.000
Epoch 13 Step 18300: loss=4.9619, tf_ratio=1.000
Epoch 13 Step 18400: loss=4.7029, tf_ratio=1.000
Epoch 13 Step 18500: loss=4.5937, tf_ratio=1.000
Epoch 13 Step 18600: loss=4.9550, tf_ratio=1.000
Epoch 13 Step 18700: loss=4.6488, tf_ratio=1.000
Epoch 13 Step 18800: loss=4.6489, tf_ratio=1.000
Epoch 13 Step 18900: loss=5.1934, tf_ratio=1.000
Epoch 13 Step 19000: loss=5.1679, tf_ratio=1.000
Epoch 13 Step 19100: loss=4.9093, tf_ratio=1.000
Epoch 13 Step 19200: loss=4.6162, tf_ratio=1.000
Epoch 13 Step 19300: loss=4.9570, tf_ratio=1.000
Epoch 13 Step 19400: loss=5.3046, tf_ratio=1.000
Epoch 13 Step 19500: loss=5.3017, tf_ratio=1.000
Epoch 13 Step 19600: loss=5.1303, tf_ratio=1.000
Epoch 13 Step 19700: loss=4.9785, tf_ratio=1.000
Epoch 13 Step 19800: loss=4.9675, tf_ratio=1.000
Epoch 13 Step 19900: loss=4.5163, tf_ratio=1.000
Epoch 13 Step 20000: loss=4.7192, tf_ratio=1.000
Epoch 13 Step 20100: loss=4.7127, tf_ratio=1.000
Epoch 13 Step 20200: loss=4.9671, tf_ratio=1.000
Epoch 13 Step 20300: loss=5.2036, tf_ratio=1.000
Epoch 13 Step 20400: loss=4.6980, tf_ratio=1.000
Epoch 13 Step 20500: loss=5.1917, tf_ratio=1.000
Epoch 13 Step 20600: loss=4.5038, tf_ratio=1.000
Epoch 13 Step 20700: loss=5.0967, tf_ratio=1.000
Epoch 13 Step 20800: loss=4.7600, tf_ratio=1.000
Epoch 13 Step 20900: loss=4.7521, tf_ratio=1.000
Epoch 13 Step 21000: loss=4.3374, tf_ratio=1.000
Epoch 13 Step 21100: loss=4.8495, tf_ratio=1.000
Epoch 13 Step 21200: loss=4.5777, tf_ratio=1.000
Epoch 13 Step 21300: loss=4.8408, tf_ratio=1.000
Epoch 13 Step 21400: loss=4.5218, tf_ratio=1.000
Epoch 13 Step 21500: loss=4.8517, tf_ratio=1.000
Epoch 13 Step 21600: loss=4.7446, tf_ratio=1.000
Epoch 13 Step 21700: loss=4.3561, tf_ratio=1.000
Epoch 13 Step 21800: loss=4.6514, tf_ratio=1.000
Epoch 13 Step 21900: loss=5.1683, tf_ratio=1.000
Epoch 13 Step 22000: loss=4.7303, tf_ratio=1.000
Epoch 13 Step 22100: loss=4.4086, tf_ratio=1.000
Epoch 13 Step 22200: loss=5.2569, tf_ratio=1.000
Epoch 13 Step 22300: loss=4.7629, tf_ratio=1.000
Epoch 13 Step 22400: loss=4.9405, tf_ratio=1.000
Epoch 13 Step 22500: loss=4.4805, tf_ratio=1.000
Epoch 13 Step 22600: loss=4.6702, tf_ratio=1.000
Epoch 13 Step 22700: loss=4.6035, tf_ratio=1.000
Epoch 13 Step 22800: loss=5.0637, tf_ratio=1.000
Epoch 13 Step 22900: loss=4.6104, tf_ratio=1.000
Epoch 13 Step 23000: loss=4.9464, tf_ratio=1.000
Epoch 13 Step 23100: loss=4.7223, tf_ratio=1.000
Epoch 13 Step 23200: loss=5.1282, tf_ratio=1.000
Epoch 13 Step 23300: loss=4.5340, tf_ratio=1.000
Epoch 13 Step 23400: loss=4.7008, tf_ratio=1.000
Epoch 13 Step 23500: loss=4.6538, tf_ratio=1.000
Epoch 13 Step 23600: loss=4.3761, tf_ratio=1.000
Epoch 13 Step 23700: loss=4.5378, tf_ratio=1.000
Epoch 13 Step 23800: loss=4.8325, tf_ratio=1.000
Epoch 13 Step 23900: loss=4.8006, tf_ratio=1.000
Epoch 13 Step 24000: loss=4.7170, tf_ratio=1.000
Epoch 13 Step 24100: loss=5.1571, tf_ratio=1.000
Epoch 13 Step 24200: loss=4.5334, tf_ratio=1.000
Epoch 13 Step 24300: loss=5.0054, tf_ratio=1.000
Epoch 13 Step 24400: loss=4.7616, tf_ratio=1.000
Epoch 13 Step 24500: loss=4.6558, tf_ratio=1.000
Epoch 13 Step 24600: loss=4.7757, tf_ratio=1.000
Epoch 13 Step 24700: loss=4.4922, tf_ratio=1.000
Epoch 13 Step 24800: loss=4.9916, tf_ratio=1.000
Epoch 13 Step 24900: loss=4.8337, tf_ratio=1.000
Epoch 13 Step 25000: loss=4.2688, tf_ratio=1.000
Epoch 13 Step 25100: loss=5.0607, tf_ratio=1.000
Epoch 13 Step 25200: loss=4.9380, tf_ratio=1.000
Epoch 13 Step 25300: loss=5.0050, tf_ratio=1.000
Epoch 13 Step 25400: loss=5.2581, tf_ratio=1.000
Epoch 13 Step 25500: loss=5.1194, tf_ratio=1.000
Epoch 13 Step 25600: loss=5.0938, tf_ratio=1.000
Epoch 13 Step 25700: loss=4.5466, tf_ratio=1.000
Epoch 13 Step 25800: loss=5.3487, tf_ratio=1.000
Epoch 13 Step 25900: loss=4.4994, tf_ratio=1.000
Epoch 13 Step 26000: loss=4.9293, tf_ratio=1.000
Epoch 13 Step 26100: loss=4.6348, tf_ratio=1.000
Epoch 13 Step 26200: loss=5.2387, tf_ratio=1.000
Epoch 13 Step 26300: loss=4.7450, tf_ratio=1.000
Epoch 13 Step 26400: loss=5.5627, tf_ratio=1.000
Epoch 13 Step 26500: loss=4.5657, tf_ratio=1.000
Epoch 13 Step 26600: loss=4.4907, tf_ratio=1.000
Epoch 13 Step 26700: loss=4.8635, tf_ratio=1.000
Epoch 13 Step 26800: loss=6.0662, tf_ratio=1.000
Epoch 13 Step 26900: loss=5.3434, tf_ratio=1.000
Epoch 13 Step 27000: loss=4.8530, tf_ratio=1.000
Epoch 13 Step 27100: loss=4.6180, tf_ratio=1.000
Epoch 13 Step 27200: loss=4.9535, tf_ratio=1.000
Epoch 13 Step 27300: loss=5.2674, tf_ratio=1.000
Epoch 13 Step 27400: loss=4.4496, tf_ratio=1.000
Epoch 13 Step 27500: loss=5.0493, tf_ratio=1.000
Epoch 13 Step 27600: loss=5.5008, tf_ratio=1.000
Epoch 13 Step 27700: loss=4.4667, tf_ratio=1.000
Epoch 13 Step 27800: loss=4.5198, tf_ratio=1.000
Epoch 13 Step 27900: loss=4.8880, tf_ratio=1.000
Epoch 13 Step 28000: loss=5.2567, tf_ratio=1.000
Epoch 13 Step 28100: loss=4.9495, tf_ratio=1.000
Epoch 13 Step 28200: loss=4.4941, tf_ratio=1.000
Epoch 13 Step 28300: loss=4.7337, tf_ratio=1.000
Epoch 13 Step 28400: loss=4.9014, tf_ratio=1.000
Epoch 13 Step 28500: loss=4.4316, tf_ratio=1.000
Epoch 13 Step 28600: loss=4.6322, tf_ratio=1.000
Epoch 13 Step 28700: loss=4.8290, tf_ratio=1.000
Epoch 13 Step 28800: loss=4.9375, tf_ratio=1.000
Epoch 13 Step 28900: loss=4.4479, tf_ratio=1.000
Epoch 13 Step 29000: loss=5.2488, tf_ratio=1.000
Epoch 13 Step 29100: loss=5.0194, tf_ratio=1.000
Epoch 13 Step 29200: loss=4.5855, tf_ratio=1.000
Epoch 13 Step 29300: loss=5.0662, tf_ratio=1.000
Epoch 13 Step 29400: loss=4.8061, tf_ratio=1.000
Epoch 13 Step 29500: loss=4.8085, tf_ratio=1.000
Epoch 13 Step 29600: loss=5.6394, tf_ratio=1.000
Epoch 13 Step 29700: loss=4.6809, tf_ratio=1.000
Epoch 13 Step 29800: loss=4.7260, tf_ratio=1.000
Epoch 13 Step 29900: loss=4.8683, tf_ratio=1.000
Epoch 13 Step 30000: loss=5.1452, tf_ratio=1.000
Epoch 13 Step 30100: loss=4.9240, tf_ratio=1.000
Epoch 13 Step 30200: loss=4.9811, tf_ratio=1.000
Epoch 13 Step 30300: loss=4.8091, tf_ratio=1.000
Epoch 13 Step 30400: loss=4.5878, tf_ratio=1.000
Epoch 13 Step 30500: loss=5.0760, tf_ratio=1.000
Epoch 13 Step 30600: loss=5.0559, tf_ratio=1.000
Epoch 13 Step 30700: loss=4.5073, tf_ratio=1.000
Epoch 13 Step 30800: loss=4.7342, tf_ratio=1.000
Epoch 13 Step 30900: loss=4.7138, tf_ratio=1.000
Epoch 13 Step 31000: loss=5.0021, tf_ratio=1.000
Epoch 13 Step 31100: loss=4.6573, tf_ratio=1.000
Epoch 13 Step 31200: loss=4.9232, tf_ratio=1.000
Epoch 13 Step 31300: loss=4.7626, tf_ratio=1.000
Epoch 13 Step 31400: loss=5.5454, tf_ratio=1.000
Epoch 13 Step 31500: loss=4.8783, tf_ratio=1.000
Epoch 13 Step 31600: loss=4.3959, tf_ratio=1.000
Epoch 13 Step 31700: loss=4.7178, tf_ratio=1.000
Epoch 13 Step 31800: loss=5.0094, tf_ratio=1.000
Epoch 13 Step 31900: loss=4.5909, tf_ratio=1.000
Epoch 13 Step 32000: loss=5.0765, tf_ratio=1.000
Epoch 13 Step 32100: loss=4.5882, tf_ratio=1.000
Epoch 13 Step 32200: loss=5.3225, tf_ratio=1.000
Epoch 13 Step 32300: loss=5.0526, tf_ratio=1.000
Epoch 13 Step 32400: loss=4.7122, tf_ratio=1.000
Epoch 13 Step 32500: loss=4.9298, tf_ratio=1.000
Epoch 13 Step 32600: loss=4.9250, tf_ratio=1.000
Epoch 13 Step 32700: loss=4.6261, tf_ratio=1.000
Epoch 13 Step 32800: loss=4.5569, tf_ratio=1.000
Epoch 13 Step 32900: loss=4.4888, tf_ratio=1.000
Epoch 13 Step 33000: loss=4.5975, tf_ratio=1.000
Epoch 13 Step 33100: loss=4.8181, tf_ratio=1.000
Epoch 13 Step 33200: loss=4.9949, tf_ratio=1.000
Epoch 13 Step 33300: loss=4.6478, tf_ratio=1.000
Epoch 13 Step 33400: loss=5.2088, tf_ratio=1.000
Epoch 13 Step 33500: loss=4.6762, tf_ratio=1.000
Epoch 13 Step 33600: loss=4.8582, tf_ratio=1.000
Epoch 13 Step 33700: loss=4.3743, tf_ratio=1.000
Epoch 13 Step 33800: loss=4.5156, tf_ratio=1.000
Epoch 13 Step 33900: loss=4.6537, tf_ratio=1.000
Epoch 13 Step 34000: loss=4.9197, tf_ratio=1.000
Epoch 13 Step 34100: loss=4.5356, tf_ratio=1.000
Epoch 13 Step 34200: loss=4.6559, tf_ratio=1.000
Epoch 13 Step 34300: loss=4.5360, tf_ratio=1.000
Epoch 13 Step 34400: loss=5.0877, tf_ratio=1.000
Epoch 13 Step 34500: loss=4.6431, tf_ratio=1.000
Epoch 13 Step 34600: loss=4.5851, tf_ratio=1.000
Epoch 13 Step 34700: loss=4.5411, tf_ratio=1.000
Epoch 13 Step 34800: loss=4.6385, tf_ratio=1.000
Epoch 13 Step 34900: loss=4.8203, tf_ratio=1.000
Epoch 13 Step 35000: loss=4.9373, tf_ratio=1.000
Epoch 13 Step 35100: loss=4.6243, tf_ratio=1.000
Epoch 13 Step 35200: loss=4.6240, tf_ratio=1.000
Epoch 13 Step 35300: loss=5.0290, tf_ratio=1.000
Epoch 13 Step 35400: loss=5.0115, tf_ratio=1.000
Epoch 13 Step 35500: loss=4.7411, tf_ratio=1.000
Epoch 13 Step 35600: loss=4.7078, tf_ratio=1.000
Epoch 13 Step 35700: loss=5.0273, tf_ratio=1.000
Epoch 13 Step 35800: loss=4.6983, tf_ratio=1.000
Epoch 13 Step 35900: loss=4.7723, tf_ratio=1.000
Epoch 13 Step 36000: loss=4.9042, tf_ratio=1.000
Epoch 13 Step 36100: loss=4.6981, tf_ratio=1.000
Epoch 13 Step 36200: loss=4.4147, tf_ratio=1.000
Epoch 13 Step 36300: loss=4.9231, tf_ratio=1.000
Epoch 13 Step 36400: loss=4.9688, tf_ratio=1.000
Epoch 13 Step 36500: loss=4.5863, tf_ratio=1.000
Epoch 13 Step 36600: loss=4.5333, tf_ratio=1.000
Epoch 13 Step 36700: loss=4.5822, tf_ratio=1.000
Epoch 13 Step 36800: loss=4.8444, tf_ratio=1.000
Epoch 13 Step 36900: loss=4.6776, tf_ratio=1.000
Epoch 13 Step 37000: loss=4.3870, tf_ratio=1.000
Epoch 13 Step 37100: loss=4.8681, tf_ratio=1.000
Epoch 13 Step 37200: loss=4.8184, tf_ratio=1.000
Epoch 13 Step 37300: loss=4.5352, tf_ratio=1.000
Epoch 13 Step 37400: loss=4.4948, tf_ratio=1.000
Epoch 13 Step 37500: loss=4.6742, tf_ratio=1.000
Epoch 13 Step 37600: loss=4.8697, tf_ratio=1.000
Epoch 13 Step 37700: loss=4.8062, tf_ratio=1.000
Epoch 13 Step 37800: loss=4.7514, tf_ratio=1.000
Epoch 13 Step 37900: loss=4.4962, tf_ratio=1.000
Epoch 13 Step 38000: loss=4.8313, tf_ratio=1.000
Epoch 13 Step 38100: loss=4.5012, tf_ratio=1.000
Epoch 13 Step 38200: loss=4.8521, tf_ratio=1.000
Epoch 13 Step 38300: loss=4.6291, tf_ratio=1.000
Epoch 13 Step 38400: loss=4.7335, tf_ratio=1.000
Epoch 13 Step 38500: loss=4.8867, tf_ratio=1.000
Epoch 13 Step 38600: loss=5.0539, tf_ratio=1.000
Epoch 13 Step 38700: loss=5.2479, tf_ratio=1.000
Epoch 13 Step 38800: loss=5.1382, tf_ratio=1.000
Epoch 13 Step 38900: loss=4.2984, tf_ratio=1.000
Epoch 13 Step 39000: loss=4.6475, tf_ratio=1.000
Epoch 13 Step 39100: loss=5.3738, tf_ratio=1.000
Epoch 13 Step 39200: loss=4.9215, tf_ratio=1.000
Epoch 13 Step 39300: loss=4.8954, tf_ratio=1.000
Epoch 13 Step 39400: loss=4.8395, tf_ratio=1.000
Epoch 13 Step 39500: loss=5.3167, tf_ratio=1.000
Epoch 13 Step 39600: loss=4.6456, tf_ratio=1.000
Epoch 13 Step 39700: loss=5.3920, tf_ratio=1.000
Epoch 13 Step 39800: loss=4.8275, tf_ratio=1.000
Epoch 13 Step 39900: loss=4.3905, tf_ratio=1.000
Epoch 13 Step 40000: loss=4.7741, tf_ratio=1.000
Epoch 13 Step 40100: loss=5.3936, tf_ratio=1.000
Epoch 13 Step 40200: loss=5.1596, tf_ratio=1.000
Epoch 13 Step 40300: loss=4.8644, tf_ratio=1.000
Epoch 13 Step 40400: loss=5.2089, tf_ratio=1.000
Epoch 13 Step 40500: loss=4.7437, tf_ratio=1.000
Epoch 13 Step 40600: loss=5.1206, tf_ratio=1.000
Epoch 13 Step 40700: loss=4.9135, tf_ratio=1.000
